city	state_code	country	state_name
Korora	NSW	AU	New South Wales
Kosciuszko National Park	NSW	AU	New South Wales
Kotara	NSW	AU	New South Wales
Kotara South	NSW	AU	New South Wales
Ku-ring-gai	NSW	AU	New South Wales
Kurnell	NSW	AU	New South Wales
Kurraba Point	NSW	AU	New South Wales
Kurrajong Heights	NSW	AU	New South Wales
Kurri Kurri	NSW	AU	New South Wales
Kyle Bay	NSW	AU	New South Wales
Kyogle	NSW	AU	New South Wales
Lachlan	NSW	AU	New South Wales
Lake Albert	NSW	AU	New South Wales
Lake Cargelligo	NSW	AU	New South Wales
Lake Cathie	NSW	AU	New South Wales
Lake Haven	NSW	AU	New South Wales
Lake Heights	NSW	AU	New South Wales
Lake Illawarra	NSW	AU	New South Wales
Lake Macquarie Shire	NSW	AU	New South Wales
Lake Munmorah	NSW	AU	New South Wales
Lakelands	NSW	AU	New South Wales
Lakemba	NSW	AU	New South Wales
Lakewood	NSW	AU	New South Wales
Lalor Park	NSW	AU	New South Wales
Lambton	NSW	AU	New South Wales
Lane Cove	NSW	AU	New South Wales
Lane Cove North	NSW	AU	New South Wales
Lane Cove West	NSW	AU	New South Wales
Lansvale	NSW	AU	New South Wales
Largs	NSW	AU	New South Wales
Lavington	NSW	AU	New South Wales
Lawrence	NSW	AU	New South Wales
Lawson	NSW	AU	New South Wales
Leeton	NSW	AU	New South Wales
Leichhardt	NSW	AU	New South Wales
Lemon Tree Passage	NSW	AU	New South Wales
Lennox Head	NSW	AU	New South Wales
Leonay	NSW	AU	New South Wales
Leppington	NSW	AU	New South Wales
Lethbridge Park	NSW	AU	New South Wales
Leumeah	NSW	AU	New South Wales
Leura	NSW	AU	New South Wales
Lewisham	NSW	AU	New South Wales
Liberty Grove	NSW	AU	New South Wales
Lidcombe	NSW	AU	New South Wales
Lightning Ridge	NSW	AU	New South Wales
Lilli Pilli	NSW	AU	New South Wales
Lilyfield	NSW	AU	New South Wales
Lindfield	NSW	AU	New South Wales
Lisarow	NSW	AU	New South Wales
Lismore	NSW	AU	New South Wales
Lismore Heights	NSW	AU	New South Wales
Lismore Municipality	NSW	AU	New South Wales
Lithgow	NSW	AU	New South Wales
Little Bay	NSW	AU	New South Wales
Liverpool	NSW	AU	New South Wales
Liverpool Plains	NSW	AU	New South Wales
Llanarth	NSW	AU	New South Wales
Llandilo	NSW	AU	New South Wales
Lockhart	NSW	AU	New South Wales
Loftus	NSW	AU	New South Wales
Londonderry	NSW	AU	New South Wales
Long Beach	NSW	AU	New South Wales
Long Jetty	NSW	AU	New South Wales
Longueville	NSW	AU	New South Wales
Lorn	NSW	AU	New South Wales
Luddenham	NSW	AU	New South Wales
Lugarno	NSW	AU	New South Wales
Lurnea	NSW	AU	New South Wales
Macksville	NSW	AU	New South Wales
Maclean	NSW	AU	New South Wales
Macmasters Beach	NSW	AU	New South Wales
Macquarie Fields	NSW	AU	New South Wales
Macquarie Hills	NSW	AU	New South Wales
Macquarie Links	NSW	AU	New South Wales
Macquarie Park	NSW	AU	New South Wales
Maitland	NSW	AU	New South Wales
Maitland city centre	NSW	AU	New South Wales
Maitland Municipality	NSW	AU	New South Wales
Malabar	NSW	AU	New South Wales
Malua Bay	NSW	AU	New South Wales
Mangerton	NSW	AU	New South Wales
Manilla	NSW	AU	New South Wales
Manly	NSW	AU	New South Wales
Manly Vale	NSW	AU	New South Wales
Mannering Park	NSW	AU	New South Wales
Maraylya	NSW	AU	New South Wales
Marayong	NSW	AU	New South Wales
Mardi	NSW	AU	New South Wales
Marks Point	NSW	AU	New South Wales
Maroubra	NSW	AU	New South Wales
Marrickville	NSW	AU	New South Wales
Marsfield	NSW	AU	New South Wales
Marulan	NSW	AU	New South Wales
Maryland	NSW	AU	New South Wales
Maryville	NSW	AU	New South Wales
Mascot	NSW	AU	New South Wales
Matraville	NSW	AU	New South Wales
Mayfield	NSW	AU	New South Wales
Mayfield East	NSW	AU	New South Wales
Mayfield West	NSW	AU	New South Wales
McGraths Hill	NSW	AU	New South Wales
McMahons Point	NSW	AU	New South Wales
Meadowbank	NSW	AU	New South Wales
Medowie	NSW	AU	New South Wales
Melrose Park	NSW	AU	New South Wales
Menai	NSW	AU	New South Wales
Menangle	NSW	AU	New South Wales
Merewether	NSW	AU	New South Wales
Merewether Heights	NSW	AU	New South Wales
Merimbula	NSW	AU	New South Wales
Merriwa	NSW	AU	New South Wales
Merrylands	NSW	AU	New South Wales
Merrylands West	NSW	AU	New South Wales
Metford	NSW	AU	New South Wales
Mid-Western Regional	NSW	AU	New South Wales
Middle Cove	NSW	AU	New South Wales
Middleton Grange	NSW	AU	New South Wales
Miller	NSW	AU	New South Wales
Millers Point	NSW	AU	New South Wales
Millthorpe	NSW	AU	New South Wales
Milperra	NSW	AU	New South Wales
Milsons Point	NSW	AU	New South Wales
Milton	NSW	AU	New South Wales
Minchinbury	NSW	AU	New South Wales
Minto	NSW	AU	New South Wales
Miranda	NSW	AU	New South Wales
Mitchell	NSW	AU	New South Wales
Mittagong	NSW	AU	New South Wales
Moama	NSW	AU	New South Wales
Mollymook	NSW	AU	New South Wales
Mollymook Beach	NSW	AU	New South Wales
Molong	NSW	AU	New South Wales
Mona Vale	NSW	AU	New South Wales
Monterey	NSW	AU	New South Wales
Moonbi	NSW	AU	New South Wales
Moonee Beach	NSW	AU	New South Wales
Moorebank	NSW	AU	New South Wales
Moree	NSW	AU	New South Wales
Moree Plains	NSW	AU	New South Wales
Morisset	NSW	AU	New South Wales
Morpeth	NSW	AU	New South Wales
Mortdale	NSW	AU	New South Wales
Mortlake	NSW	AU	New South Wales
Moruya	NSW	AU	New South Wales
Mosman	NSW	AU	New South Wales
Moss Vale	NSW	AU	New South Wales
Mount Annan	NSW	AU	New South Wales
Mount Austin	NSW	AU	New South Wales
Mount Colah	NSW	AU	New South Wales
Mount Druitt	NSW	AU	New South Wales
Mount Hutton	NSW	AU	New South Wales
Mount Keira	NSW	AU	New South Wales
Mount Kembla	NSW	AU	New South Wales
Mount Kuring-Gai	NSW	AU	New South Wales
Mount Lewis	NSW	AU	New South Wales
Mount Ousley	NSW	AU	New South Wales
Mount Pleasant	NSW	AU	New South Wales
Mount Pritchard	NSW	AU	New South Wales
Mount Riverview	NSW	AU	New South Wales
Mount Saint Thomas	NSW	AU	New South Wales
Mount Vernon	NSW	AU	New South Wales
Mount Warrigal	NSW	AU	New South Wales
Mudgee	NSW	AU	New South Wales
Mulgoa	NSW	AU	New South Wales
Mullumbimby	NSW	AU	New South Wales
Mulwala	NSW	AU	New South Wales
Murrumbateman	NSW	AU	New South Wales
Murrurundi	NSW	AU	New South Wales
Murwillumbah	NSW	AU	New South Wales
Muswellbrook	NSW	AU	New South Wales
Nabiac	NSW	AU	New South Wales
Nambucca	NSW	AU	New South Wales
Nambucca Heads	NSW	AU	New South Wales
Nambucca Shire	NSW	AU	New South Wales
Nana Glen	NSW	AU	New South Wales
Narara	NSW	AU	New South Wales
Narellan	NSW	AU	New South Wales
Narellan Vale	NSW	AU	New South Wales
Naremburn	NSW	AU	New South Wales
Narooma	NSW	AU	New South Wales
Narrabeen	NSW	AU	New South Wales
Narrabri	NSW	AU	New South Wales
Narrandera	NSW	AU	New South Wales
Narrawallee	NSW	AU	New South Wales
Narraweena	NSW	AU	New South Wales
Narromine	NSW	AU	New South Wales
Narwee	NSW	AU	New South Wales
Nelson Bay	NSW	AU	New South Wales
Neutral Bay	NSW	AU	New South Wales
New Lambton	NSW	AU	New South Wales
New Lambton Heights	NSW	AU	New South Wales
Newcastle	NSW	AU	New South Wales
Newcastle city centre	NSW	AU	New South Wales
Newcastle East	NSW	AU	New South Wales
Newington	NSW	AU	New South Wales
Newport	NSW	AU	New South Wales
Newtown	NSW	AU	New South Wales
Niagara Park	NSW	AU	New South Wales
Nimbin	NSW	AU	New South Wales
Noraville	NSW	AU	New South Wales
Normanhurst	NSW	AU	New South Wales
North Albury	NSW	AU	New South Wales
North Avoca	NSW	AU	New South Wales
North Balgowlah	NSW	AU	New South Wales
North Boambee Valley	NSW	AU	New South Wales
North Bondi	NSW	AU	New South Wales
North Curl Curl	NSW	AU	New South Wales
North Epping	NSW	AU	New South Wales
North Gosford	NSW	AU	New South Wales
North Haven	NSW	AU	New South Wales
North Lambton	NSW	AU	New South Wales
North Manly	NSW	AU	New South Wales
North Narrabeen	NSW	AU	New South Wales
North Nowra	NSW	AU	New South Wales
North Parramatta	NSW	AU	New South Wales
North Richmond	NSW	AU	New South Wales
North Rocks	NSW	AU	New South Wales
North Ryde	NSW	AU	New South Wales
North St Marys	NSW	AU	New South Wales
North Strathfield	NSW	AU	New South Wales
North Sydney	NSW	AU	New South Wales
North Tamworth	NSW	AU	New South Wales
North Turramurra	NSW	AU	New South Wales
North Wahroonga	NSW	AU	New South Wales
North Willoughby	NSW	AU	New South Wales
North Wollongong	NSW	AU	New South Wales
Northbridge	NSW	AU	New South Wales
Northmead	NSW	AU	New South Wales
Nowra	NSW	AU	New South Wales
Nowra Hill	NSW	AU	New South Wales
Nyngan	NSW	AU	New South Wales
Oak Flats	NSW	AU	New South Wales
Oakdale	NSW	AU	New South Wales
Oakhurst	NSW	AU	New South Wales
Oakville	NSW	AU	New South Wales
Oatlands	NSW	AU	New South Wales
Oatley	NSW	AU	New South Wales
Oberon	NSW	AU	New South Wales
Ocean Shores	NSW	AU	New South Wales
Old Bar	NSW	AU	New South Wales
Old Erowal Bay	NSW	AU	New South Wales
Old Guildford	NSW	AU	New South Wales
Old Toongabbie	NSW	AU	New South Wales
Oran Park	NSW	AU	New South Wales
Orange	NSW	AU	New South Wales
Orange Municipality	NSW	AU	New South Wales
Orangeville	NSW	AU	New South Wales
Orchard Hills	NSW	AU	New South Wales
Ourimbah	NSW	AU	New South Wales
Oxley Park	NSW	AU	New South Wales
Oxley Vale	NSW	AU	New South Wales
Oyster Bay	NSW	AU	New South Wales
Paddington	NSW	AU	New South Wales
Padstow	NSW	AU	New South Wales
Padstow Heights	NSW	AU	New South Wales
Pagewood	NSW	AU	New South Wales
Palm Beach	NSW	AU	New South Wales
Panania	NSW	AU	New South Wales
Parkes	NSW	AU	New South Wales
Parklea	NSW	AU	New South Wales
Parramatta	NSW	AU	New South Wales
Peak Hill	NSW	AU	New South Wales
Peakhurst	NSW	AU	New South Wales
Peakhurst Heights	NSW	AU	New South Wales
Pemulwuy	NSW	AU	New South Wales
Pendle Hill	NSW	AU	New South Wales
Pennant Hills	NSW	AU	New South Wales
Penrith	NSW	AU	New South Wales
Penrith Municipality	NSW	AU	New South Wales
Penshurst	NSW	AU	New South Wales
Petersham	NSW	AU	New South Wales
Phillip	NSW	AU	New South Wales
Picnic Point	NSW	AU	New South Wales
Picton	NSW	AU	New South Wales
Pitt Town	NSW	AU	New South Wales
Plumpton	NSW	AU	New South Wales
Point Clare	NSW	AU	New South Wales
Point Frederick	NSW	AU	New South Wales
Point Piper	NSW	AU	New South Wales
Pokolbin	NSW	AU	New South Wales
Port Hacking	NSW	AU	New South Wales
Port Kembla	NSW	AU	New South Wales
Port Macquarie	NSW	AU	New South Wales
Port Macquarie-Hastings	NSW	AU	New South Wales
Port Stephens Shire	NSW	AU	New South Wales
Portland	NSW	AU	New South Wales
Potts Point	NSW	AU	New South Wales
Pottsville	NSW	AU	New South Wales
Pottsville Beach	NSW	AU	New South Wales
Prairiewood	NSW	AU	New South Wales
Prestons	NSW	AU	New South Wales
Primbee	NSW	AU	New South Wales
Prospect	NSW	AU	New South Wales
Punchbowl	NSW	AU	New South Wales
Putney	NSW	AU	New South Wales
Pymble	NSW	AU	New South Wales
Pyrmont	NSW	AU	New South Wales
Quakers Hill	NSW	AU	New South Wales
Queanbeyan	NSW	AU	New South Wales
Queanbeyan East	NSW	AU	New South Wales
Queanbeyan West	NSW	AU	New South Wales
Queens Park	NSW	AU	New South Wales
Queenscliff	NSW	AU	New South Wales
Quirindi	NSW	AU	New South Wales
Raby	NSW	AU	New South Wales
Raglan	NSW	AU	New South Wales
Ramsgate	NSW	AU	New South Wales
Ramsgate Beach	NSW	AU	New South Wales
Randwick	NSW	AU	New South Wales
Rankin Park	NSW	AU	New South Wales
Rathmines	NSW	AU	New South Wales
Raworth	NSW	AU	New South Wales
Raymond Terrace	NSW	AU	New South Wales
Razorback	NSW	AU	New South Wales
Redfern	NSW	AU	New South Wales
Redhead	NSW	AU	New South Wales
Regents Park	NSW	AU	New South Wales
Revesby	NSW	AU	New South Wales
Revesby Heights	NSW	AU	New South Wales
Rhodes	NSW	AU	New South Wales
Richmond	NSW	AU	New South Wales
Richmond Valley	NSW	AU	New South Wales
Riverstone	NSW	AU	New South Wales
Riverview	NSW	AU	New South Wales
Riverwood	NSW	AU	New South Wales
Robertson	NSW	AU	New South Wales
Rockdale	NSW	AU	New South Wales
Rodd Point	NSW	AU	New South Wales
Rooty Hill	NSW	AU	New South Wales
Ropes Crossing	NSW	AU	New South Wales
Rose Bay	NSW	AU	New South Wales
Rosehill	NSW	AU	New South Wales
Roselands	NSW	AU	New South Wales
Rosemeadow	NSW	AU	New South Wales
Roseville	NSW	AU	New South Wales
Roseville Chase	NSW	AU	New South Wales
Rouse Hill	NSW	AU	New South Wales
Rozelle	NSW	AU	New South Wales
Ruse	NSW	AU	New South Wales
Rushcutters Bay	NSW	AU	New South Wales
Russell Lea	NSW	AU	New South Wales
Russell Vale	NSW	AU	New South Wales
Rutherford	NSW	AU	New South Wales
Rydalmere	NSW	AU	New South Wales
Ryde	NSW	AU	New South Wales
Sadleir	NSW	AU	New South Wales
Saint Ives	NSW	AU	New South Wales
Saint Peters	NSW	AU	New South Wales
Salamander Bay	NSW	AU	New South Wales
Salt Ash	NSW	AU	New South Wales
San Remo	NSW	AU	New South Wales
Sanctuary Point	NSW	AU	New South Wales
Sandringham	NSW	AU	New South Wales
Sandy Beach	NSW	AU	New South Wales
Sans Souci	NSW	AU	New South Wales
Sapphire Beach	NSW	AU	New South Wales
Saratoga	NSW	AU	New South Wales
Sawtell	NSW	AU	New South Wales
Schofields	NSW	AU	New South Wales
Scone	NSW	AU	New South Wales
Seaforth	NSW	AU	New South Wales
Sefton	NSW	AU	New South Wales
Seven Hills	NSW	AU	New South Wales
Shalvey	NSW	AU	New South Wales
Shell Cove	NSW	AU	New South Wales
Shellharbour	NSW	AU	New South Wales
Shelly Beach	NSW	AU	New South Wales
Shoal Bay	NSW	AU	New South Wales
Shoalhaven Heads	NSW	AU	New South Wales
Shoalhaven Shire	NSW	AU	New South Wales
Shortland	NSW	AU	New South Wales
Silverdale	NSW	AU	New South Wales
Silverwater	NSW	AU	New South Wales
Singleton	NSW	AU	New South Wales
Singleton Heights	NSW	AU	New South Wales
Skennars Head	NSW	AU	New South Wales
Smithfield	NSW	AU	New South Wales
Smiths Lake	NSW	AU	New South Wales
Soldiers Point	NSW	AU	New South Wales
Somersby	NSW	AU	New South Wales
South Albury	NSW	AU	New South Wales
South Bathurst	NSW	AU	New South Wales
South Bowenfels	NSW	AU	New South Wales
South Coogee	NSW	AU	New South Wales
South Grafton	NSW	AU	New South Wales
South Granville	NSW	AU	New South Wales
South Hurstville	NSW	AU	New South Wales
South Kempsey	NSW	AU	New South Wales
South Lismore	NSW	AU	New South Wales
South Murwillumbah	NSW	AU	New South Wales
South Nowra	NSW	AU	New South Wales
South Penrith	NSW	AU	New South Wales
South Tamworth	NSW	AU	New South Wales
South Turramurra	NSW	AU	New South Wales
South Wentworthville	NSW	AU	New South Wales
South West Rocks	NSW	AU	New South Wales
South Windsor	NSW	AU	New South Wales
Speers Point	NSW	AU	New South Wales
Spring Farm	NSW	AU	New South Wales
Springdale Heights	NSW	AU	New South Wales
Springvale	NSW	AU	New South Wales
Springwood	NSW	AU	New South Wales
St Andrews	NSW	AU	New South Wales
St Clair	NSW	AU	New South Wales
St Helens Park	NSW	AU	New South Wales
St Huberts Island	NSW	AU	New South Wales
St Ives Chase	NSW	AU	New South Wales
St Johns Park	NSW	AU	New South Wales
St Leonards	NSW	AU	New South Wales
St. Georges Basin	NSW	AU	New South Wales
Stanhope Gardens	NSW	AU	New South Wales
Stanmore	NSW	AU	New South Wales
Stanwell Park	NSW	AU	New South Wales
Stockton	NSW	AU	New South Wales
Strathfield	NSW	AU	New South Wales
Strathfield South	NSW	AU	New South Wales
Suffolk Park	NSW	AU	New South Wales
Summer Hill	NSW	AU	New South Wales
Summerland Point	NSW	AU	New South Wales
Sunshine Bay	NSW	AU	New South Wales
Surfside	NSW	AU	New South Wales
Surry Hills	NSW	AU	New South Wales
Sussex Inlet	NSW	AU	New South Wales
Sutherland	NSW	AU	New South Wales
Sutherland Shire	NSW	AU	New South Wales
Sutton	NSW	AU	New South Wales
Swansea	NSW	AU	New South Wales
Sydenham	NSW	AU	New South Wales
Sydney	NSW	AU	New South Wales
Sydney Central Business District	NSW	AU	New South Wales
Sydney Olympic Park	NSW	AU	New South Wales
Sylvania	NSW	AU	New South Wales
Sylvania Waters	NSW	AU	New South Wales
Table Top	NSW	AU	New South Wales
Tahmoor	NSW	AU	New South Wales
Tamarama	NSW	AU	New South Wales
Tamworth	NSW	AU	New South Wales
Tamworth Municipality	NSW	AU	New South Wales
Tanilba Bay	NSW	AU	New South Wales
Taree	NSW	AU	New South Wales
Taren Point	NSW	AU	New South Wales
Tarrawanna	NSW	AU	New South Wales
Tarro	NSW	AU	New South Wales
Tascott	NSW	AU	New South Wales
Tathra	NSW	AU	New South Wales
Tatton	NSW	AU	New South Wales
Tea Gardens	NSW	AU	New South Wales
Telarah	NSW	AU	New South Wales
Telopea	NSW	AU	New South Wales
Temora	NSW	AU	New South Wales
Temora Municipality	NSW	AU	New South Wales
Tempe	NSW	AU	New South Wales
Tenambit	NSW	AU	New South Wales
Tennyson Point	NSW	AU	New South Wales
Tenterfield	NSW	AU	New South Wales
Tenterfield Municipality	NSW	AU	New South Wales
Teralba	NSW	AU	New South Wales
Terranora	NSW	AU	New South Wales
Terrigal	NSW	AU	New South Wales
Terry Hills	NSW	AU	New South Wales
The Entrance	NSW	AU	New South Wales
The Entrance North	NSW	AU	New South Wales
The Hill	NSW	AU	New South Wales
The Hills Shire	NSW	AU	New South Wales
The Junction	NSW	AU	New South Wales
The Oaks	NSW	AU	New South Wales
The Ponds	NSW	AU	New South Wales
The Rock	NSW	AU	New South Wales
The Rocks	NSW	AU	New South Wales
Thirlmere	NSW	AU	New South Wales
Thirroul	NSW	AU	New South Wales
Thornleigh	NSW	AU	New South Wales
Thornton	NSW	AU	New South Wales
Thurgoona	NSW	AU	New South Wales
Tighes Hill	NSW	AU	New South Wales
Tingira Heights	NSW	AU	New South Wales
Tinonee	NSW	AU	New South Wales
Tocumwal	NSW	AU	New South Wales
Tolland	NSW	AU	New South Wales
Tomakin	NSW	AU	New South Wales
Tomerong	NSW	AU	New South Wales
Toongabbie	NSW	AU	New South Wales
Toormina	NSW	AU	New South Wales
Toronto	NSW	AU	New South Wales
Toukley	NSW	AU	New South Wales
Towradgi	NSW	AU	New South Wales
Trangie	NSW	AU	New South Wales
Tregear	NSW	AU	New South Wales
Tuggerawong	NSW	AU	New South Wales
Tumbarumba	NSW	AU	New South Wales
Tumbi Vmbi	NSW	AU	New South Wales
Tumut	NSW	AU	New South Wales
Tuncurry	NSW	AU	New South Wales
Tura Beach	NSW	AU	New South Wales
Tuross Head	NSW	AU	New South Wales
Turramurra	NSW	AU	New South Wales
Turrella	NSW	AU	New South Wales
Turvey Park	NSW	AU	New South Wales
Tweed	NSW	AU	New South Wales
Tweed Heads	NSW	AU	New South Wales
Tweed Heads South	NSW	AU	New South Wales
Tweed Heads West	NSW	AU	New South Wales
Ulladulla	NSW	AU	New South Wales
Ultimo	NSW	AU	New South Wales
Umina Beach	NSW	AU	New South Wales
Unanderra	NSW	AU	New South Wales
Upper Hunter Shire	NSW	AU	New South Wales
Upper Lachlan Shire	NSW	AU	New South Wales
Uralla	NSW	AU	New South Wales
Urunga	NSW	AU	New South Wales
Valentine	NSW	AU	New South Wales
Valla Beach	NSW	AU	New South Wales
Valley Heights	NSW	AU	New South Wales
Vaucluse	NSW	AU	New South Wales
Villawood	NSW	AU	New South Wales
Vincentia	NSW	AU	New South Wales
Vineyard	NSW	AU	New South Wales
Voyager Point	NSW	AU	New South Wales
Wadalba	NSW	AU	New South Wales
Wagga Wagga	NSW	AU	New South Wales
Wahroonga	NSW	AU	New South Wales
Waitara	NSW	AU	New South Wales
Wakeley	NSW	AU	New South Wales
Walcha	NSW	AU	New South Wales
Walgett	NSW	AU	New South Wales
Wallacia	NSW	AU	New South Wales
Wallalong	NSW	AU	New South Wales
Wallerawang	NSW	AU	New South Wales
Wallsend	NSW	AU	New South Wales
Wamberal	NSW	AU	New South Wales
Wamboin	NSW	AU	New South Wales
Wangi Wangi	NSW	AU	New South Wales
Warabrook	NSW	AU	New South Wales
Waratah	NSW	AU	New South Wales
Waratah West	NSW	AU	New South Wales
Wareemba	NSW	AU	New South Wales
Warialda	NSW	AU	New South Wales
Warilla	NSW	AU	New South Wales
Warners Bay	NSW	AU	New South Wales
Warragamba	NSW	AU	New South Wales
Warrawee	NSW	AU	New South Wales
Warrawong	NSW	AU	New South Wales
Warren	NSW	AU	New South Wales
Warren Shire	NSW	AU	New South Wales
Warriewood	NSW	AU	New South Wales
Warrimoo	NSW	AU	New South Wales
Warrumbungle Shire	NSW	AU	New South Wales
Warwick Farm	NSW	AU	New South Wales
Watanobbi	NSW	AU	New South Wales
Waterview Heights	NSW	AU	New South Wales
Wattle Grove	NSW	AU	New South Wales
Wattle Ponds	NSW	AU	New South Wales
Wauchope	NSW	AU	New South Wales
Waverley	NSW	AU	New South Wales
Waverton	NSW	AU	New South Wales
Weddin	NSW	AU	New South Wales
Wee Waa	NSW	AU	New South Wales
Wellington	NSW	AU	New South Wales
Wentworth	NSW	AU	New South Wales
Wentworth Falls	NSW	AU	New South Wales
Wentworth Point	NSW	AU	New South Wales
Wentworthville	NSW	AU	New South Wales
Werrington	NSW	AU	New South Wales
Werrington County	NSW	AU	New South Wales
Werrington Downs	NSW	AU	New South Wales
Werris Creek	NSW	AU	New South Wales
West Albury	NSW	AU	New South Wales
West Ballina	NSW	AU	New South Wales
West Bathurst	NSW	AU	New South Wales
West Gosford	NSW	AU	New South Wales
West Haven	NSW	AU	New South Wales
West Hoxton	NSW	AU	New South Wales
West Kempsey	NSW	AU	New South Wales
West Nowra	NSW	AU	New South Wales
West Pennant Hills	NSW	AU	New South Wales
West Pymble	NSW	AU	New South Wales
West Ryde	NSW	AU	New South Wales
West Tamworth	NSW	AU	New South Wales
West Wallsend	NSW	AU	New South Wales
West Wollongong	NSW	AU	New South Wales
West Wyalong	NSW	AU	New South Wales
Westdale	NSW	AU	New South Wales
Westleigh	NSW	AU	New South Wales
Westmead	NSW	AU	New South Wales
